Empleado,Edad,Genero,Pais,Funcion Laboral,Departamento,A�os en la Empresa,Hs de Trabajo x Semana,Trabajo Remoto,Nivel de Agotamiento,Satisfaccion Laboral,Nivel de Stres,Puntuacion de Productividad,Hs de Sue�o,Hs. De actividad Fisica,Tiempo de Viaje,Tiene apoyo para la salud Mental,Puntacion del Gerente,Tiene Acceso a Terapia,Dias libres de Salud Mental,Rango Salarial,Puntuacion de equilibrio entre vida laboral y personal,Tama�o del Equipo,Puntuacion de crecimiento personal,Riesgo de Agotamiento
2386,58,Prefer not to say,Canada,Data Scientist,HR,7,49,Yes,9.45,2.25,9.78,7.41,4.6,4.9,81,TRUE,6.41,FALSE,9,<40K,5.01,46,1.26,TRUE
2387,50,Non-binary,UK,IT Admin,Engineering,6,54,Hybrid,1.11,4.54,6.51,4.41,7.2,4.7,26,FALSE,9.24,TRUE,5,<40K,2.1,25,7.45,FALSE
2388,43,Prefer not to say,Australia,Software Engineer,IT,14,42,No,7.55,7.3,2.54,6.78,5.6,1.5,83,FALSE,5.58,TRUE,5,40K-60K,1.37,18,3.76,TRUE
2389,25,Female,Australia,HR Specialist,HR,5,30,Hybrid,3.78,1.43,9.96,6.14,5.4,8.5,49,FALSE,1.03,FALSE,7,60K-80K,8,43,7.28,FALSE
2390,41,Male,Brazil,Sales Associate,Marketing,4,54,Hybrid,4.37,4.01,5.75,5.72,7,0.8,33,FALSE,2.97,TRUE,7,<40K,3.97,11,6.88,FALSE
2391,53,Female,Germany,HR Specialist,HR,13,37,Hybrid,5.22,7.26,8.56,6.8,4.1,3.1,43,TRUE,9.3,TRUE,5,40K-60K,9.38,19,1.6,FALSE
2392,57,Prefer not to say,India,Marketing Manager,Engineering,20,34,Yes,4.84,8.13,2.34,5.84,5.2,6.7,71,TRUE,1.15,FALSE,6,80K-100K,6.55,49,3.81,FALSE
2393,25,Non-binary,India,Project Manager,HR,12,35,Hybrid,5.63,2.71,6.99,6.89,5.7,5.1,3,TRUE,4.55,TRUE,3,80K-100K,4.93,49,6.1,FALSE
2394,48,Female,India,HR Specialist,Support,9,52,Hybrid,6.24,7.58,9.21,9.17,7.5,8.8,93,TRUE,8.11,TRUE,4,100K+,6.08,34,9.27,FALSE
2395,38,Non-binary,Canada,Sales Associate,Marketing,17,49,No,5.19,9.6,5.79,9.94,6.7,0.4,51,FALSE,8.54,FALSE,5,<40K,5.11,2,4.61,FALSE
2396,33,Non-binary,USA,Customer Support,Marketing,3,59,No,7.31,9.16,3.6,7.38,8.3,6.5,54,TRUE,5.3,TRUE,5,<40K,9.15,30,5.54,TRUE
2397,43,Non-binary,Canada,Software Engineer,HR,7,43,Yes,7.47,8.1,2.15,9.35,5.7,4.8,99,FALSE,3.09,TRUE,2,80K-100K,5.12,45,7.75,TRUE
2398,38,Female,UK,Data Scientist,IT,10,51,Yes,4.96,7.41,3.66,8.73,5.5,1.5,72,FALSE,6.4,FALSE,8,<40K,1.94,38,8.23,FALSE
2399,31,Non-binary,Australia,Project Manager,Support,16,52,No,2.28,3.12,4.19,3.66,4.2,7.4,104,TRUE,3.37,TRUE,3,<40K,6.37,15,9.31,FALSE
2400,22,Non-binary,Australia,Sales Associate,HR,17,40,No,6.77,6.71,7.39,9.4,8.8,4.1,11,FALSE,3.3,TRUE,7,80K-100K,6.61,11,5.47,FALSE
2401,43,Female,USA,IT Admin,Sales,20,35,Yes,7.96,6.79,2.61,1.64,6.5,5.3,13,FALSE,8.27,FALSE,3,40K-60K,7.89,24,2.74,TRUE
2402,47,Non-binary,UK,Marketing Manager,IT,10,40,Hybrid,6.74,4.66,1.95,3.97,6.5,9.7,34,TRUE,2.39,TRUE,5,80K-100K,9.4,4,7.88,FALSE
2403,39,Female,USA,Marketing Manager,Support,15,42,Yes,6.29,5.44,4.48,6.76,8.6,4.9,5,FALSE,1.05,FALSE,0,60K-80K,4.99,19,2.13,FALSE
2404,35,Prefer not to say,Australia,Marketing Manager,Support,11,41,Hybrid,3.06,7.25,5.13,5.74,5.4,8.2,46,TRUE,4.03,FALSE,1,80K-100K,4.17,29,4.77,FALSE
2405,50,Prefer not to say,Brazil,IT Admin,HR,12,51,No,6.81,9.57,6.66,5.88,5.7,7.7,22,FALSE,5.42,TRUE,5,80K-100K,5.42,14,6.65,FALSE
2406,33,Prefer not to say,Canada,IT Admin,Sales,15,31,No,4.01,3.66,7.37,8.15,7.3,6.6,114,FALSE,7.35,TRUE,2,40K-60K,9.1,17,7.23,FALSE
2407,57,Non-binary,India,Project Manager,Marketing,20,50,No,9.28,3.22,9,2.75,7.9,9,67,FALSE,8.03,FALSE,6,80K-100K,9.82,8,7.6,TRUE
2408,56,Male,Australia,HR Specialist,Sales,0,32,Hybrid,6.88,6.42,3.6,9.84,7.5,2.5,64,FALSE,6.97,FALSE,0,80K-100K,9.74,13,2.74,FALSE
2409,33,Male,Germany,Project Manager,Engineering,15,52,Yes,3.5,2.18,5.76,4.94,7.9,8.2,58,FALSE,6.64,FALSE,2,40K-60K,3.07,23,9.83,FALSE
2410,28,Non-binary,India,Marketing Manager,Sales,14,33,Hybrid,5.26,6.24,4.29,9.55,6.9,3.8,8,TRUE,6.99,FALSE,2,80K-100K,5.47,29,2.61,FALSE
2411,50,Male,Australia,Customer Support,HR,5,46,Yes,8.62,1.8,1.01,4.45,8.3,8.1,118,FALSE,3.44,TRUE,0,40K-60K,3.34,47,1.86,TRUE
2412,32,Female,Canada,Sales Associate,Engineering,11,57,Yes,4.02,5.42,6.21,6.42,6.8,4.9,57,FALSE,4.44,FALSE,3,60K-80K,4.31,11,6.98,FALSE
2413,54,Male,USA,Data Scientist,HR,7,57,Yes,5.73,6.58,8.34,5.05,5.1,8.6,47,FALSE,6.55,TRUE,7,40K-60K,1.29,16,9.19,FALSE
2414,27,Non-binary,Brazil,Data Scientist,Sales,6,51,No,7.12,1.63,1.33,7.08,6.7,8.9,118,FALSE,1.59,TRUE,6,<40K,2.45,44,6.03,TRUE
2415,36,Non-binary,Brazil,Project Manager,IT,1,35,Yes,7.79,2.86,1.03,2.65,7.6,6,62,TRUE,3.66,TRUE,6,<40K,4.57,23,6.36,TRUE
2416,53,Female,India,Marketing Manager,HR,11,36,No,2.57,4.02,7.55,4.61,7.3,5.1,8,FALSE,4.66,TRUE,4,40K-60K,4.28,12,5.85,FALSE
2417,32,Prefer not to say,Canada,IT Admin,IT,20,44,Yes,6.09,4.32,7.15,1.62,5.2,7.8,43,FALSE,5.8,TRUE,3,80K-100K,3.51,38,1.38,FALSE
2418,44,Non-binary,Brazil,Software Engineer,IT,13,40,Yes,9.21,7.08,4.65,6.38,4.2,2.7,45,FALSE,5.38,TRUE,9,100K+,3.07,24,7.13,TRUE
2419,47,Female,Brazil,Customer Support,HR,15,53,No,9.72,5.76,6.95,9.66,5.3,0.2,14,TRUE,7.46,TRUE,5,100K+,7.74,31,4.22,TRUE
2420,55,Male,UK,Project Manager,Marketing,10,32,No,6.91,4.44,9.58,1.41,8.9,4.1,117,FALSE,5.26,TRUE,1,60K-80K,3.65,38,9.42,FALSE
2421,55,Male,Germany,Marketing Manager,Sales,19,59,Hybrid,9.85,5.06,3.23,6.94,4.9,5.1,87,FALSE,9.14,FALSE,0,60K-80K,7.36,36,2.68,TRUE
2422,50,Female,India,HR Specialist,HR,8,35,Yes,6.14,1.12,3.21,7.98,6.3,3,52,FALSE,4.42,TRUE,6,100K+,4.32,1,3.72,FALSE
2423,25,Female,USA,Data Scientist,IT,9,55,No,4.98,7.93,2.68,2.92,7.2,3.8,47,TRUE,5.73,TRUE,3,100K+,8.22,26,5.54,FALSE
2424,38,Non-binary,Brazil,Data Scientist,Marketing,16,31,Hybrid,5.96,1.37,7.52,3.46,8.4,1.3,71,FALSE,1.03,TRUE,6,40K-60K,2.51,17,5.3,FALSE
2425,56,Male,UK,Customer Support,Engineering,11,58,Hybrid,2.04,8.46,4.18,2.81,7.8,2.8,91,FALSE,3.79,FALSE,5,100K+,2.42,36,4.6,FALSE
2426,34,Female,Canada,Data Scientist,Marketing,5,43,No,4.62,5.87,9.9,3.68,8.5,2.4,41,FALSE,8.8,TRUE,8,<40K,7.12,17,3.83,FALSE
2427,36,Male,Brazil,Software Engineer,Engineering,18,38,Yes,5.13,5.75,7.43,1.99,7,3,109,TRUE,4,TRUE,9,60K-80K,9.23,37,2.32,FALSE
2428,50,Female,Germany,Marketing Manager,IT,10,47,Hybrid,8.64,7.34,4.31,4.33,8.3,3,16,FALSE,3.28,TRUE,5,60K-80K,2.29,27,8.39,TRUE
2429,50,Male,USA,Marketing Manager,Marketing,8,48,Yes,7.83,8.74,2.34,4.32,5.3,5.6,34,FALSE,5.89,TRUE,2,<40K,1.66,25,5.04,TRUE
2430,32,Prefer not to say,Canada,Customer Support,Engineering,20,41,Yes,6.41,9.48,6.33,8.27,6.2,2.5,30,FALSE,1.71,FALSE,6,60K-80K,9.41,30,6.16,FALSE
2431,53,Non-binary,Canada,Marketing Manager,Sales,5,42,Hybrid,4.13,5.89,3.65,8.21,8.2,9.4,3,FALSE,5.78,FALSE,8,100K+,2.06,41,5.92,FALSE
2432,23,Male,India,IT Admin,Sales,15,55,No,2.68,2.36,9.15,8.17,5.6,5.1,47,TRUE,3.73,TRUE,9,60K-80K,3.25,25,6.18,FALSE
2433,35,Prefer not to say,Brazil,Customer Support,HR,19,41,Yes,4.13,8.91,4.97,6.1,8.4,1.3,13,TRUE,4.45,TRUE,5,<40K,9.37,38,7.34,FALSE
2434,41,Male,India,Marketing Manager,Support,15,41,No,7.12,1.37,3.63,3.93,5.8,2.8,24,TRUE,8.12,FALSE,6,60K-80K,8.23,32,6.66,TRUE
2435,43,Male,USA,Software Engineer,Support,5,47,Hybrid,3.37,8.27,6.3,4.7,5.8,7.3,119,FALSE,6.96,FALSE,7,100K+,4.08,12,3.47,FALSE
2436,32,Prefer not to say,Brazil,Sales Associate,HR,4,38,Yes,4.84,7.12,2.23,3.86,5.5,0.1,45,TRUE,5.01,FALSE,3,40K-60K,9.59,49,5.98,FALSE
2437,48,Male,Australia,Project Manager,IT,20,46,No,4.48,9.14,6.05,6.24,6.7,9.4,47,FALSE,6.2,FALSE,4,100K+,6.11,21,3.2,FALSE
2438,24,Male,Brazil,Project Manager,Engineering,3,50,No,7.89,9.08,1.51,9.44,4.6,4.5,39,FALSE,7.9,FALSE,3,60K-80K,1.65,42,6.3,TRUE
2439,38,Non-binary,Australia,Marketing Manager,HR,1,45,Yes,8.95,1.48,6.46,3.56,4.2,5.2,49,FALSE,7.71,FALSE,0,80K-100K,7.33,34,4.89,TRUE
2440,49,Prefer not to say,Canada,HR Specialist,Support,5,46,No,7.29,6.49,5.77,5.13,8.5,9.9,6,TRUE,2.67,TRUE,5,60K-80K,5.84,1,1.35,TRUE
2441,50,Prefer not to say,India,Data Scientist,Engineering,8,50,No,4.07,2.12,5.69,6.9,8.6,5,94,TRUE,3.71,TRUE,6,60K-80K,6.15,13,7.61,FALSE
2442,42,Female,Germany,Software Engineer,Sales,16,53,Hybrid,4.9,1.71,7.16,8.6,4.4,9.5,59,FALSE,4.13,FALSE,1,<40K,9.95,21,3.47,FALSE
2443,37,Male,Brazil,HR Specialist,HR,13,37,Hybrid,2.29,5.03,1.4,3.28,6.7,9.2,34,FALSE,2.69,FALSE,5,80K-100K,2.37,1,9.28,FALSE
2444,58,Non-binary,Germany,IT Admin,HR,6,40,No,2.51,1.88,5.14,3.52,6.7,9.4,101,TRUE,1.11,FALSE,1,<40K,6.91,13,3.53,FALSE
2445,41,Male,Brazil,HR Specialist,Support,18,53,No,2.48,7.55,5,8.97,5.9,8.1,62,TRUE,2.57,TRUE,9,<40K,5.13,31,9.97,FALSE
2446,27,Male,Canada,Marketing Manager,IT,0,31,Yes,2.18,9.72,5.14,1.72,6.8,3,19,FALSE,8.27,FALSE,4,100K+,3.45,23,5.17,FALSE
2447,40,Female,India,Software Engineer,IT,19,37,Hybrid,2.62,6.13,9.82,6.45,6.3,3.5,15,TRUE,5.91,TRUE,0,40K-60K,7.24,3,1.24,FALSE
2448,26,Male,USA,Project Manager,HR,14,41,Yes,2.82,3.12,2.25,8.74,6.4,3.6,21,FALSE,4.07,TRUE,2,60K-80K,7.01,11,1.69,FALSE
2449,24,Non-binary,USA,Data Scientist,Marketing,17,50,No,2.01,8.59,7.21,9.3,7.8,9.8,35,TRUE,6.48,FALSE,3,80K-100K,8.71,29,1.74,FALSE
2450,22,Non-binary,USA,Project Manager,Support,2,30,Yes,6.76,8.68,4.62,1.11,6.6,3.6,18,TRUE,7.66,FALSE,3,60K-80K,8.91,48,1.51,FALSE
2451,59,Female,Brazil,HR Specialist,Sales,17,52,No,9.91,7.6,5.61,4.33,5.6,1.1,1,TRUE,4.19,TRUE,1,<40K,6.06,18,3.41,TRUE
2452,36,Male,Brazil,IT Admin,HR,1,42,Hybrid,8.91,6.54,7.86,3.32,6.9,7.8,67,FALSE,5.19,TRUE,7,40K-60K,3.93,25,3.92,TRUE
2453,55,Non-binary,Germany,Data Scientist,Engineering,9,51,Hybrid,1.41,8.81,2.42,6.11,7.2,3.7,97,FALSE,1.58,TRUE,5,<40K,5.77,34,2,FALSE
2454,56,Male,India,Sales Associate,Marketing,10,50,No,4.81,2.47,7.87,6.7,7.3,6.2,6,FALSE,6.37,FALSE,8,60K-80K,4.23,18,4.94,FALSE
2455,46,Male,Brazil,HR Specialist,Marketing,2,46,Hybrid,8.73,9.38,1.63,10,7.1,9.2,46,FALSE,4.21,FALSE,5,100K+,3.5,49,4.29,TRUE
2456,45,Male,India,Project Manager,Engineering,6,43,No,2.21,9.52,5.35,5.61,7.3,5.8,48,TRUE,4.9,FALSE,2,60K-80K,5.96,1,6.73,FALSE
2457,33,Female,Germany,Project Manager,Marketing,7,43,Yes,8.63,8.85,7.68,5.96,5.6,6.4,77,FALSE,4.8,TRUE,1,<40K,6.92,28,2.76,TRUE
2458,39,Male,Brazil,Marketing Manager,HR,18,45,No,6.33,3.26,2.73,4.73,6.2,6.4,42,TRUE,6.69,FALSE,8,80K-100K,6.32,4,9.23,FALSE
2459,36,Non-binary,USA,Project Manager,IT,17,46,Yes,9.38,8.72,7.94,2.33,7.3,6.1,31,FALSE,6.15,FALSE,2,80K-100K,9.59,21,5.64,TRUE
2460,37,Male,USA,Software Engineer,IT,12,35,No,8.88,5.48,2.5,3.73,7.8,1.6,16,FALSE,4.8,FALSE,5,80K-100K,3.69,6,6.61,TRUE
2461,48,Non-binary,Canada,HR Specialist,HR,12,55,Hybrid,7.09,6.35,8.19,3.22,6.2,4.6,100,FALSE,1.15,TRUE,9,80K-100K,4.35,21,1.36,TRUE
2462,29,Male,Australia,Customer Support,HR,18,57,No,6.92,8.57,5.22,8.21,5.8,0.1,118,TRUE,6.59,FALSE,1,80K-100K,7.01,37,6.03,FALSE
2463,46,Non-binary,UK,Customer Support,Engineering,11,36,No,2.92,1.27,7.16,5.91,7.6,6.3,13,TRUE,8.92,FALSE,6,40K-60K,6.4,30,4.31,FALSE
2464,38,Non-binary,Australia,IT Admin,Engineering,16,55,No,2.05,4.27,9.26,3.67,5.1,5.8,80,TRUE,7.93,FALSE,0,40K-60K,1.02,20,9.32,FALSE
2465,50,Male,Brazil,Data Scientist,HR,11,55,Hybrid,4.74,8.34,4.68,5.4,4,3.2,31,FALSE,9.83,FALSE,8,100K+,3.81,41,8.97,FALSE
2466,29,Male,India,Project Manager,Marketing,12,30,No,2.68,8.33,3.1,2.97,6.4,5.2,59,FALSE,2.25,FALSE,0,80K-100K,3.28,32,6.74,FALSE
2467,36,Non-binary,Brazil,Marketing Manager,Sales,11,54,Hybrid,1.92,8.64,8.8,2.67,4.9,4.9,59,TRUE,3,TRUE,8,<40K,8.56,31,7.91,FALSE
2468,48,Prefer not to say,India,Marketing Manager,Marketing,18,44,No,3.72,2.52,2.45,8.74,5.9,2.5,51,TRUE,5.85,TRUE,0,<40K,8.8,36,6.8,FALSE
2469,28,Female,India,Project Manager,Engineering,13,49,Yes,8.74,7.35,6.68,9.5,5.5,2.9,116,TRUE,3.12,TRUE,0,60K-80K,3.56,25,1.15,TRUE
2470,24,Prefer not to say,Australia,Software Engineer,Engineering,6,50,No,1.15,2.32,9.31,1.72,7.9,7.6,65,TRUE,1.31,TRUE,7,80K-100K,1.92,5,7.33,FALSE
2471,50,Prefer not to say,UK,Marketing Manager,Support,12,47,Yes,3.63,8.07,7.07,7.88,5.7,7.6,102,FALSE,4.62,TRUE,0,<40K,2.85,8,2.59,FALSE
2472,45,Male,Canada,Customer Support,Sales,5,59,Hybrid,4.82,3.21,2.76,5.08,7.2,4.7,3,FALSE,3.59,FALSE,7,100K+,2.59,17,7.14,FALSE
2473,24,Female,Australia,Data Scientist,HR,18,57,Hybrid,5.6,7.64,2.37,4.5,7.4,7.2,103,FALSE,3.37,TRUE,2,<40K,3.14,15,1.09,FALSE
2474,41,Prefer not to say,UK,HR Specialist,HR,18,55,No,2.63,5.1,3.27,7.2,6.3,4.5,93,FALSE,9.58,TRUE,3,100K+,3.11,20,3.8,FALSE
2475,36,Male,USA,Sales Associate,IT,3,42,Hybrid,9.68,9.88,4.52,3.4,4.4,8.5,93,FALSE,3.15,FALSE,1,80K-100K,5.32,45,5.65,TRUE
2476,46,Prefer not to say,USA,Software Engineer,Engineering,18,53,No,6.21,6.22,2.43,1.19,7.5,3.3,62,TRUE,2.16,TRUE,5,60K-80K,3.88,47,4,FALSE
2477,51,Prefer not to say,India,IT Admin,Marketing,8,59,Hybrid,5.7,6.69,8.18,2.93,4.4,9.3,32,TRUE,2.13,TRUE,6,60K-80K,6.04,29,7.25,FALSE
2478,35,Male,Germany,IT Admin,HR,15,31,Yes,1.08,4.31,4.21,2.66,4.5,5.4,105,FALSE,8.26,TRUE,9,40K-60K,4.1,36,5.7,FALSE
2479,28,Male,Brazil,Marketing Manager,Sales,3,48,Hybrid,5.37,7.61,9.42,1.31,5,5.4,0,TRUE,7.43,TRUE,2,80K-100K,8.33,28,9.64,FALSE
2480,38,Male,Brazil,HR Specialist,IT,5,44,Yes,8.54,5.45,8.58,3.89,5.4,6.7,96,FALSE,2.17,FALSE,8,<40K,9.56,8,4.22,TRUE
2481,41,Female,India,Sales Associate,Sales,7,41,No,2.98,1.16,9.18,5.27,8.2,3.4,99,FALSE,2.98,FALSE,2,60K-80K,4.64,14,7.5,FALSE
2482,57,Prefer not to say,Germany,IT Admin,Sales,15,44,No,4.16,6.48,3.65,7.62,7.4,7.2,112,TRUE,7.73,TRUE,6,100K+,1.45,33,8.52,FALSE
2483,30,Male,UK,Project Manager,Engineering,4,54,No,1.19,8.47,6.16,3.93,5.9,3.2,63,TRUE,3.47,TRUE,3,100K+,3.16,34,3.28,FALSE
2484,59,Non-binary,USA,Project Manager,HR,20,47,Yes,9.79,3.13,3.89,2.75,8.9,4,94,FALSE,9.83,FALSE,4,<40K,1.92,29,7.79,TRUE
2485,43,Prefer not to say,Brazil,Data Scientist,Support,9,43,No,1.6,2.99,3.31,3.08,5.2,6.7,36,FALSE,5.87,TRUE,8,<40K,4.1,22,4.54,FALSE
2486,23,Non-binary,Australia,Sales Associate,Support,12,35,No,9.08,6.48,6.46,9.02,7,3.8,77,TRUE,2.73,FALSE,2,80K-100K,6.81,3,2.16,TRUE
2487,45,Female,Germany,Project Manager,Sales,13,41,Yes,3.82,8.36,8.36,2.84,8.2,2,69,TRUE,8.73,FALSE,2,<40K,5.67,48,1.03,FALSE
2488,29,Male,UK,IT Admin,IT,6,49,Hybrid,6.29,3.25,1.84,8.91,8,8.7,6,FALSE,3.88,TRUE,8,<40K,3.19,23,7.69,FALSE
2489,32,Non-binary,USA,Project Manager,HR,19,52,No,7.11,9.39,3.48,5.02,4.5,9.2,103,TRUE,3.6,TRUE,8,<40K,7.91,3,2.68,TRUE
2490,34,Female,Australia,Customer Support,Marketing,5,59,Hybrid,2.27,9.35,2.85,9.41,7.5,6.3,23,FALSE,3.95,TRUE,3,60K-80K,2.18,6,1.46,FALSE
2491,38,Male,Germany,Marketing Manager,Engineering,6,59,Hybrid,4.99,2.8,8.19,4.67,5.3,8.1,113,FALSE,7.91,TRUE,0,80K-100K,3.05,40,5.47,FALSE
2492,29,Non-binary,India,IT Admin,Sales,4,35,No,3.93,3.37,9.4,2.6,5.8,9.9,67,TRUE,2.56,TRUE,0,<40K,7.08,23,4.12,FALSE
2493,42,Non-binary,India,IT Admin,Engineering,20,55,No,1.51,7.31,1.72,5.94,6.4,6.1,54,TRUE,4.44,TRUE,8,<40K,2.78,12,7.23,FALSE
2494,39,Female,India,IT Admin,IT,17,59,Yes,8.5,9.57,4.41,6.29,8,9.1,88,FALSE,1.28,TRUE,5,100K+,7.11,5,1.97,TRUE
2495,51,Male,Brazil,Data Scientist,IT,11,38,Yes,1.41,7.39,9.23,6.72,4.8,3.6,2,TRUE,8.44,TRUE,4,60K-80K,9.79,5,2.19,FALSE
2496,39,Male,UK,HR Specialist,Support,5,59,No,6.88,5,4.1,4.7,4.5,7,91,TRUE,4.07,TRUE,9,<40K,8.48,3,4.64,FALSE
2497,52,Non-binary,India,IT Admin,Engineering,0,54,Hybrid,3.83,2.52,7.41,1.44,4.8,0.6,22,TRUE,3.23,TRUE,2,60K-80K,2.44,4,5.68,FALSE
2498,59,Non-binary,Brazil,Project Manager,Engineering,3,55,Yes,2.73,5.15,1.91,6.64,5.1,7.9,35,TRUE,6.22,FALSE,2,80K-100K,5.68,24,8.42,FALSE
2499,53,Non-binary,Canada,Customer Support,Engineering,18,33,Yes,7,6.46,5,9.4,4.3,8.3,56,TRUE,7.34,TRUE,1,80K-100K,4.8,5,6.27,FALSE
2500,32,Male,Brazil,IT Admin,Support,11,46,No,6.17,3.98,5.53,9.62,8.6,4,118,FALSE,8.32,TRUE,6,40K-60K,9.93,31,9.12,FALSE
2501,46,Female,USA,Software Engineer,Support,14,31,No,3.84,5.59,7.82,6.37,5.6,6.4,47,TRUE,4.13,FALSE,8,100K+,9.68,35,2.96,FALSE
2502,54,Female,Brazil,Software Engineer,Engineering,2,45,No,5.62,2.17,3.6,1.18,4.9,8.6,12,TRUE,8.31,FALSE,5,40K-60K,2.14,42,6.37,FALSE
2503,59,Male,UK,HR Specialist,Support,19,53,No,3.22,5.07,3.38,1.95,7.2,8.8,60,TRUE,5.18,TRUE,9,60K-80K,9.18,19,6.9,FALSE
2504,29,Prefer not to say,Australia,Sales Associate,Sales,7,43,Yes,8.77,1.82,3.73,8.51,7.9,1.1,85,FALSE,1.91,FALSE,0,100K+,2.74,8,7.53,TRUE
2505,32,Female,Brazil,Data Scientist,IT,10,55,Yes,3.82,1.44,6,8.47,7.8,8.3,88,FALSE,8.62,TRUE,5,<40K,3.88,28,9.9,FALSE
2506,43,Non-binary,India,Customer Support,Support,15,37,Yes,3.21,8.72,8.88,9.51,7.6,2.7,118,FALSE,5.93,FALSE,7,100K+,4.18,38,5.21,FALSE
2507,45,Prefer not to say,USA,Marketing Manager,HR,8,43,Hybrid,7.77,2.85,8.48,6.07,4.3,7.3,106,TRUE,6.42,FALSE,7,100K+,3.58,23,4.32,TRUE
2508,38,Prefer not to say,Germany,Customer Support,IT,2,31,Yes,1.16,6.18,1.52,8.77,7.9,3.3,23,FALSE,9.44,FALSE,9,80K-100K,8.68,7,8.67,FALSE
2509,33,Female,India,Software Engineer,Marketing,4,45,Yes,3.41,2.34,8.91,8.42,6.5,0.6,42,TRUE,6.03,TRUE,2,40K-60K,3.97,38,2.59,FALSE
2510,53,Prefer not to say,USA,Software Engineer,Sales,19,33,No,4.38,3.36,1.86,6.3,7.2,2.1,100,TRUE,1.05,FALSE,0,80K-100K,8.35,13,1.33,FALSE
2511,36,Prefer not to say,Canada,HR Specialist,HR,13,30,Yes,8.94,4.25,4.74,8.05,8.8,4.1,115,FALSE,8.84,FALSE,4,80K-100K,9.95,45,4.99,TRUE
2512,37,Female,Germany,Sales Associate,Sales,14,52,Yes,9.55,2.29,7.89,2.13,8.1,7.4,32,FALSE,3.56,FALSE,5,40K-60K,8.57,21,3.22,TRUE
2513,43,Female,Canada,Sales Associate,HR,5,49,Yes,7.45,1.41,1.73,6.75,8.1,1,77,FALSE,5.52,FALSE,9,80K-100K,4.12,37,4.57,TRUE
2514,49,Prefer not to say,Australia,HR Specialist,Support,3,56,No,5.43,8.89,1.36,9.58,4.9,8.1,23,FALSE,2.84,FALSE,8,100K+,7.4,6,9.87,FALSE
2515,41,Non-binary,USA,IT Admin,Engineering,7,43,Yes,6.77,1.11,3.97,2.46,6.4,10,21,TRUE,3.67,FALSE,1,60K-80K,5.81,10,4.14,FALSE
2516,54,Male,Canada,Customer Support,Support,18,37,Yes,4.73,1.55,7.57,7.7,8.7,7.9,51,FALSE,7.18,TRUE,0,<40K,8.08,27,7.37,FALSE
2517,31,Prefer not to say,Australia,Software Engineer,Support,4,54,Hybrid,3.69,8.25,5.7,3.89,6.9,4.7,114,TRUE,4.87,TRUE,6,<40K,2.38,26,3.25,FALSE
2518,53,Prefer not to say,USA,Customer Support,HR,12,57,Hybrid,9.56,3.54,4.75,8.35,4.5,5.7,100,FALSE,6.64,TRUE,1,80K-100K,6.74,42,3.73,TRUE
2519,54,Non-binary,USA,Customer Support,HR,15,54,Hybrid,2.04,7.51,8.32,7.27,7.7,0.1,115,FALSE,8.41,FALSE,1,40K-60K,7.96,28,3.19,FALSE
2520,23,Prefer not to say,Canada,Data Scientist,HR,0,32,Hybrid,4.12,2.32,7.9,9.34,4.2,2.1,86,FALSE,4.07,FALSE,2,100K+,7.85,16,6.15,FALSE
2521,54,Prefer not to say,USA,Software Engineer,Support,12,34,No,9.09,3.14,8.07,7.41,7.7,9,5,TRUE,6.12,FALSE,3,80K-100K,9.67,28,3.03,TRUE
2522,54,Male,India,Sales Associate,Engineering,10,35,Hybrid,7.51,6.15,5.14,4.69,8.4,0.2,18,FALSE,8,TRUE,6,100K+,1.53,3,7.47,TRUE
2523,34,Male,USA,Marketing Manager,Sales,20,51,Yes,1.26,9.9,1.18,1.1,6.1,9,75,TRUE,7.44,FALSE,0,100K+,4.11,1,7.12,FALSE
2524,51,Male,UK,Customer Support,Sales,7,55,Hybrid,1.21,1.66,2.55,8.14,6.1,1.1,89,TRUE,5.86,FALSE,5,<40K,5.29,3,4.79,FALSE
2525,54,Female,Australia,Software Engineer,HR,7,37,No,5.65,4.6,7.67,4.68,5.5,1.3,28,TRUE,4.45,FALSE,6,60K-80K,3.79,30,1.23,FALSE
2526,34,Female,USA,Customer Support,Marketing,13,35,Hybrid,5.36,1.39,7.78,7.04,8.4,1.8,63,TRUE,4.67,FALSE,2,60K-80K,3.79,19,1.2,FALSE
2527,47,Male,UK,Data Scientist,HR,12,35,Hybrid,4.99,2.79,9.75,1.95,6.7,8,13,TRUE,4.9,FALSE,2,40K-60K,2.59,33,5.8,FALSE
2528,43,Male,USA,IT Admin,Marketing,2,33,No,3.72,9.17,2.71,9.02,6.9,4.8,80,TRUE,4.14,FALSE,1,60K-80K,8.32,8,8.55,FALSE
2529,23,Female,USA,Project Manager,HR,3,36,No,9.88,1.87,2.11,4.92,7.3,1.5,29,TRUE,7.29,TRUE,4,80K-100K,9.17,19,6.39,TRUE
2530,59,Non-binary,Canada,Software Engineer,Engineering,19,59,No,3.45,8.71,2.25,9.28,5.5,6.9,70,TRUE,2.13,TRUE,6,<40K,1.74,36,4.92,FALSE
2531,47,Prefer not to say,India,HR Specialist,Support,14,59,No,5.41,2.6,2.66,7.36,6.2,9.4,20,TRUE,9.71,TRUE,2,<40K,2.39,48,8.94,FALSE
2532,36,Prefer not to say,Australia,Project Manager,HR,14,53,No,4.64,8.76,5.76,2.09,7.7,5.7,64,FALSE,8.01,FALSE,6,100K+,3.06,37,2.77,FALSE
